"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2017NEW003",NA,NA,"Dug well",3.7,NA,"Bedrock Not Met",NA,223690,188670,"to 1km","CLONONEEN",NA,"Laois",21,NA,"Poor",NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/LAO 1463",NA,NA
"2","2017NEW013",NA,NA,"Dug well",1.8,NA,"Bedrock Not Met",1973-06-21,224300,186870,"to 1km","SHANBOE",NA,"Laois",21,NA,"Poor",NA,7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/LAO 1972",NA,NA
"3","2017NEW014",NA,NA,"Dug well",2.1,NA,"DTB Unknown",1970-11-19,223150,186850,"to 1km","CURRAGHMORE",NA,"Laois",21,NA,"Poor",NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/LAO 1338",NA,NA
"4","2017NEW016",NA,NA,"Borehole",28.7,15.2,"Bedrock Met",1972-10-26,224750,187750,"to 1km","BORRIS IN OSSORY",NA,"Laois",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAO 1307",NA,NA
"5","2017NEW017",NA,NA,"Borehole",27.4,NA,"DTB Unknown",1972-11-30,224750,187700,"to 1km","BORRIS IN OSSORY",NA,"Laois",22,NA,"Poor",NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2017NEW018",NA,NA,"Borehole",10.7,7.3,"Bedrock Met",NA,224750,187650,"to 1km","BORRIS IN OSSORY",NA,"Laois",21,NA,"Moderate",NA,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2017NEW019",NA,"UDC","Borehole",91.4,5.5,"Bedrock Met",1969-06-12,224750,187600,"to 1km","BORRIS-IN-OSSORY",NA,"Laois",21,"Public supply (Co Co)","Good",NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2017NEW020",NA,NA,"Dug well",3,1.8,"Bedrock Met",1974-02-01,224750,187550,"to 1km","BORRIS IN OSSORY",NA,"Laois",22,NA,"Poor",NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/LAO 1766",NA,NA
"9","2017NEW021",NA,NA,"Borehole",55.8,4.3,"Bedrock Met",1989-09-09,224750,187500,"to 1km","BORRIS IN OSSORY",NA,"Laois",22,NA,"Poor",NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2017NEW022",NA,NA,"Borehole",122.8,5.5,"Bedrock Met",1989-09-21,224750,187450,"to 1km","BORRIS IN OSSORY",NA,"Laois",22,NA,"Failure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2017NEW023",NA,NA,"Borehole",74.1,2.4,"Bedrock Met",1989-09-08,224750,187400,"to 1km","BORRIS IN OSSORY",NA,"Laois",22,NA,"Good",NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2017NEW027",NA,NA,"Borehole",31.1,NA,"DTB Unknown",NA,226600,187350,"to 1km","SENTRYHILL",NA,"Laois",22,NA,"Poor",NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2017NEW028",NA,NA,"Dug well",2.4,NA,"Bedrock Not Met",1974-03-15,226600,187300,"to 1km","SENTRYHILL",NA,"Laois",22,NA,"Poor",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/LAO 1973",NA,NA
"14","2017NEW029",NA,NA,"Dug well",10.1,NA,"DTB Unknown",NA,229650,187050,"to 1km","KILBEG",NA,"Laois",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESB ref 22-6-4",NA,NA
"15","2017NEW030",NA,NA,"Borehole",19.2,3.4,"Bedrock Met",1974-11-22,229650,187000,"to 1km","KILBEG",NA,"Laois",22,NA,"Poor",NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/LAO 1970",NA,NA
"16","2017NEW031",NA,NA,"Borehole",31.4,3,"Bedrock Met",1974-05-28,226700,186330,"to 1km","DERRYVORRIGAN",NA,"Laois",22,NA,"Poor",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/LAO 557",NA,NA
"17","2017NEW032",NA,NA,"Borehole",69.2,3,"Bedrock Met",1973-10-25,226700,185290,"to 1km","DERRYVORRIGAN",NA,"Laois",22,NA,"Poor",NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/LAO 1946",NA,NA
