"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2025NEW002",NA,"Longford Co. Co.","Borehole",16.8,11.6,"Bedrock Met",1964-01-15,217290,268770,"to 1km","LISDUFF (MONTGOMERY)",NA,"Longford",19,"Public supply (Co Co)","Good",NA,163.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett","Bedrock sheet 12",NA
"2","2025NEW004",NA,NA,"Borehole",23.8,NA,"Bedrock Not Met",NA,225800,268790,"to 1km","GLEN","EDGEWORTHSTOWN","Longford",20,"Public supply (Co Co)","Moderate",NA,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett","Bedrock sheet 12","23071"
"3","2025NEW006",NA,NA,"Borehole",30.5,1.5,"Bedrock Met",1971-05-12,217090,261470,"to 1km","DOORY","BALLYMAHON","Longford",23,"Agri & domestic use","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/LFD 1042","Bedrock sheet 12",NA
"4","2025NEW007",NA,NA,"Borehole",27.4,6.1,"Bedrock Met",1971-05-14,216070,261420,"to 1km","CORRABAUN","COLEHILL","Longford",23,"Agri & domestic use","Poor",NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W/LFD 1059","Bedrock sheet 12",NA
"5","2025NWW100",NA,NA,"Borehole",42.4,0.6,"Bedrock Met",NA,208910,263100,"to 1km","CORLEA",NA,"Longford",22,NA,"Moderate",NA,65.5,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett",NA,NA
"6","2025NWW101",NA,NA,"Borehole",30.5,4.3,"Bedrock Met",NA,208210,269880,"to 1km","KILLASHEE",NA,"Longford",18,"Agri & domestic use","Good",NA,100.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett",NA,"Info Jan 1965"
"7","2025NWW103",NA,NA,"Borehole",21.3,12.5,"Bedrock Met",1970-08-11,205440,269840,"to 1km","RAPPAREEHILL",NA,"Longford",18,"Agri & domestic use","Good",NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2025NWW104",NA,NA,"Borehole",24.8,6.1,"Bedrock Met",NA,201750,269770,"to 1km","LANESBOROUGH","LANESBOROUGH TOWN","Longford",17,"Agri & domestic use","Moderate",NA,76.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett","Lanesborough town","reported Jan 1965"
"9","2025NWW105",NA,NA,"Borehole",33.8,3.1,"Bedrock Met",NA,204280,266950,"to 1km","MAGHERAVEEN",NA,"Longford",17,NA,"Good",NA,105.8,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett",NA,"kelly and bennett"
"10","2025NWW106",NA,NA,"Borehole",37.8,0,"Bedrock Met",1970-12-03,202350,266470,"to 1km","KILLINURE","LANESBOROUGH","Longford",17,"Agri & domestic use","Poor",NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W/LFD 978",NA,NA
"11","2025SEW002",NA,NA,"Borehole",19.2,0.6,"Bedrock Met",NA,216740,257380,"to 1km","BALLYMULVEY","BALLYMAHON","Longford",27,NA,"Moderate",NA,98.1,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett","Bedrock sheet 12",NA
"12","2025SEW004","ILC 1594",NA,"Borehole",61,NA,"DTB Unknown",1971-10-20,220070,255030,"to 1km","FORGNEY",NA,"Longford",27,"Agri & domestic use","Poor","V",17.4,NA,NA,31.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"dd= 31.4m"
"13","2027NEW001",NA,"Longford Co. Co.","Borehole",38.7,NA,"Bedrock Not Met",1963-03-04,215830,280360,"to 1km","DRUMURE",NA,"Longford",9,NA,"Failure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett in hard clay",NA,"No Water"
"14","2027NEW002",NA,"Longford Co. Co.","Borehole",42.1,25.6,"Bedrock Met",1959-08-28,218800,280620,"to 1km","AGHABOY",NA,"Longford",9,"Public supply (Co Co)","Moderate",NA,87.3,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett",NA,"Kelly and Bennett"
"15","2027NEW004",NA,"Longford Co. Co.","Borehole",56.4,11.6,"Bedrock Met",1964-05-25,224140,288800,"to 1km","FOSTRAGH",NA,"Longford",5,"Public supply (Co Co)","Moderate",NA,41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett",NA,"kelly and Bennett"
"16","2027NEW008",NA,"Longford Co. Co.","Borehole",62.8,0,"Bedrock Presumed",NA,219610,281930,"to 1km","ESKER SOUTH",NA,"Longford",9,"Public supply (Co Co)","Moderate",NA,63.3,NA,NA,NA,NA,152,45.7,62.8,NA,NA,NA,"Drilled by Kelly & Bennett, 1957",NA,"Kell and bennett"
"17","2027NEW009",NA,NA,"Borehole",31.4,NA,"DTB Unknown",1972-10-15,222200,286350,"to 1km","GLENMORE","AUGHNACLIFFE","Longford",5,"Agri & domestic use","Poor",NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2027SEW001",NA,"Longford Co. Co.","Borehole",22.3,12.8,"Bedrock Met",1959-05-30,227860,274090,"to 1km","CRANALAGH MORE","MOSTRIM","Longford",15,"Public supply (Co Co)","Moderate",NA,76.3,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett","Bedrock sheet 12","yield info from small well card"
