"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","1437SEW003",NA,NA,"Borehole",35,6.1,"Bedrock Met",NA,159220,376210,"to 1km","DERRYLAHAN",NA,"Donegal",96,"Unknown","Poor",NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INFORMATION FROM DRILLER: PAT DULLEA","ROTARY DRILLED",NA
"2","1735NEW001",NA,NA,"Dug well",1.8,NA,"DTB Unknown",1970-07-01,189020,365910,"to 1km","ALLA",NA,"Donegal",102,"Unknown","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1735NEW003",NA,NA,"Borehole",NA,NA,"DTB Unknown",NA,186520,368040,"to 1km","ROSSNOWLAGH",NA,"Donegal",103,"Unknown","Good",NA,152.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRILLED BY P DUNLEA","prob. located in either BN fmn, or SAG",NA
"4","1735NEW004",NA,NA,"Borehole",27.4,NA,"DTB Unknown",1971-06-01,190260,367760,"to 1km","GLASBOLIE",NA,"Donegal",103,"Unknown","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1735NEW005",NA,NA,"Dug well",1.8,NA,"DTB Unknown",1971-12-01,190250,367770,"to 1km","GLASBOLIE",NA,"Donegal",103,"Unknown","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1735NEW006","WTB/DON 1538",NA,"Dug well",0.6,1.2,"Bedrock Met",1973-03-01,190440,367750,"to 1km","GLASBOLIE",NA,"Donegal",103,"Unknown","Poor",NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1735NWW006",NA,NA,"Spring",NA,NA,"DTB Unknown",NA,184320,360500,"to 1km","FINNER",NA,"Donegal",107,"Unknown","High Spring",NA,4550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25-10-1983, sampled by CR aldwell. Could be from SAG, or from the underlying BS fmn., or even a combination",NA
"8","1735SEW001","WTB/DON 747 & 195",NA,"Dug well",8.8,7.6,"Bedrock Met",1961-06-12,189740,358710,"to 1km","CLONTYSEER",NA,"Donegal",107,"Unknown","Poor",NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1735SEW002",NA,NA,"Borehole",45.7,NA,"DTB Unknown",1961-01-01,190720,358930,"to 1km","LISSACHOLLY",NA,"Donegal",107,"Unknown","Poor",NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1735SEW004","WTB/DON 843",NA,"Dug well",9.8,9.1,"Bedrock Met",1961-06-23,193090,359500,"to 1km","CLOGHORE",NA,"Donegal",107,"Unknown","Poor",NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1735SWW010",NA,NA,"Borehole",33.5,2.7,"Bedrock Presumed",1977-06-01,181970,358770,"to 1km","BUNDORAN","KINLOUGH ROAD","Donegal",106,"Unknown","Good",NA,109,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,"INFORMATION FROM PAT DULLEA","YIELD:SEVERAL THOUSAND G/H
townland accuracy, but the whole townland is in BN shale",NA
"12","1737NEW001",NA,NA,"Borehole",33.5,NA,"DTB Unknown",1966-01-01,196270,381420,"to 1km","DRUMNACARRY",NA,"Donegal",94,"Unknown","Poor",NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1737NWW001","WTB/DON 822","DEPT OF AGRICULTURE","Dug well",0.9,1.2,"Bedrock Met",1962-06-22,175490,383590,"to 1km","TULLINTEANE",NA,"Donegal",92,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1737NWW002",NA,NA,"Dug well",0.6,1.2,"Bedrock Met",1972-02-07,179740,380480,"to 1km","MEENAWULLAGHAN",NA,"Donegal",92,"Unknown","Poor",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1737NWW003","WTB/DON 838","DEPARTMENT OF AGRICULTURE","Dug well",2.1,0.9,"Bedrock Met",1962-06-21,176270,380520,"to 1km","LOUGHMUILT",NA,"Donegal",92,"Unknown","Failure",NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whole townland located within banagher sandstone formation",NA
"16","1737SEW001",NA,NA,"Dug well",1.5,1.2,"Bedrock Met",1972-05-01,194610,371000,"to 1km","RATH",NA,"Donegal",104,"Unknown","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1737SEW007",NA,NA,"Borehole",9.1,NA,"DTB Unknown",NA,191780,370060,"to 1km","BALLINTRA",NA,"Donegal",100,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1737SEW009",NA,NA,"Dug well",1.5,3.1,"Bedrock Met",1972-03-01,195920,370440,"to 1km","BALLYDERMOTT",NA,"Donegal",104,"Unknown","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","1737SEW010","WTB/DON 1242",NA,"Dug well",2.4,NA,NA,1971-01-02,196750,374610,"to 1km","CORMULLIN",NA,"Donegal",100,"Unknown","Poor",NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","1737SEW011","WTB/DON 1666",NA,"Dug well",0.6,0.9,"Bedrock Met",1973-09-01,192160,370400,"to 1km","LISMINTAN",NA,"Donegal",104,"Unknown","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","1737SEW019","WTB/DON 609 & 133",NA,"Borehole",32,19.8,"Bedrock Met",1961-07-01,191640,374180,"to 1km","ROSSILY","LAGHY","Donegal",99,"Unknown","Poor",NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","1737SWW010",NA,NA,"Borehole",30.5,9.1,"Bedrock Met",1970-03-10,181790,374690,"to 1km","CREEVINS",NA,"Donegal",98,"Unknown","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","1737SWW011","WTB/DON 1269",NA,"Borehole",31,NA,"DTB Unknown",1970-03-10,181770,374680,"to 1km","CREEVINS",NA,"Donegal",98,"Unknown","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","1737SWW013","WTB/DON 1298",NA,"Borehole",32,NA,"DTB Unknown",1969-08-08,181650,378110,"to 1km","INVER",NA,"Donegal",98,"Unknown","Poor",NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","1737SWW014","WTB/DON 839","DEPARTMENT OF AGRICULTURE","Dug well",2.7,2.4,"Bedrock Met",1962-06-20,175980,376120,"to 1km","BEAUGREEN GLEBE",NA,"Donegal",98,"Unknown","Failure",NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","1737SWW015",NA,NA,"Unknown",10.9,NA,"DTB Unknown",NA,175080,376810,"to 1km","BRUCKLESS",NA,"Donegal",98,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","1737SWW021","ILC WELL NO. 190","GAELTACHT SERVICES","Borehole",31.7,0.9,"Bedrock Met",1954-11-22,174950,376820,"to 1km","BRUCKLESS","DONEGAL","Donegal",98,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,203,6.7,21.3,NA,NA,NA,NA,NA,NA
"28","1739NEW001",NA,NA,"Borehole",54.8,11.6,"Bedrock Met",NA,192570,402430,"to 1km","FINTOWN",NA,"Donegal",67,"Industrial use","Good",NA,218.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix of rocktypes underlying the townland",NA
"29","1739SWW001",NA,NA,"Dug well",2.1,NA,"DTB Unknown",NA,182140,392460,"to 1km","MEENACHALLOW",NA,"Donegal",74,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
