"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","0525SEW002",NA,NA,"Borehole",62.5,38.1,"Bedrock Met",NA,69090,257220,"to 1km","LETTERFRACK","Rossleague","Galway",22,"Agri & domestic use","Poor","V",32.7,NA,NA,NA,1.34,150,NA,NA,NA,NA,NA,"unknown",NA,"water quality data available"
"2","1119NEW102",NA,NA,"Borehole",43,NA,"DTB Unknown",NA,138560,203100,"to 1km","ROO","Gort","Galway",122,"Agri & domestic use","Good",NA,130.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA
"3","1121NEW002",NA,NA,"Borehole",61.8,NA,"DTB Unknown",1958-03-20,136850,226060,"to 1km","GARRAUN SOUTH","oranmore","Galway",95,"Agri & domestic use","Good",NA,109,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,"School",NA
"4","1121NEW003",NA,"COOLAGH WELL","Spring",1.5,NA,"DTB Unknown",NA,125850,227910,"to 1km","COOLAGH",NA,"Galway",82,"Agri & domestic use","Low Spring",NA,109.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STONE LINED. REPORTS OF NEVER GOING DRY"
"5","1121NEW004",NA,NA,"Borehole",76.2,0.3,"Bedrock Met",NA,134150,227550,"to 1km","BALLYBRIT",NA,"Galway",82,"Domestic use only","Excellent",NA,654.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,NA
"6","1121NEW027","Gal 94.47",NA,"Unknown",3,NA,"DTB Unknown",NA,132550,224800,"to 1km","BALLYLOUGHAUN","Renmore","Galway",94,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","manual old pump,unused,went dry",NA
"7","1121SEW005",NA,NA,"Unknown",NA,NA,NA,NA,131150,219300,"to 1km","TAWIN WEST",NA,"Galway",102,"Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1123NEW001",NA,"Galway Co. Co.","Borehole",7.9,0.6,"Bedrock Presumed",1962-08-01,133050,241540,"to 1km","BALROBUCK BEG",NA,"Galway",56,"Agri & domestic use","Moderate",NA,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1123NEW002",NA,"Galway Co Co","Borehole",83.8,4,"Bedrock Met",1962-08-15,130100,243620,"to 1km","MAUSREVAGH",NA,"Galway",56,"Agri & domestic use","Moderate",NA,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Summer Yield"
"10","1123NEW043",NA,"CO. CO.","Borehole",30.9,12.2,"Bedrock Met",NA,129730,244930,"to 1km","RAFWEE","HEADFORD","Galway",56,"Agri & domestic use","Moderate",NA,61,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,"UNKNOWN",NA,NA
