"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","1427NEW003",NA,NA,"Unknown",NA,NA,NA,1999-06-21,168600,286550,"to 100m","STONEPARK",NA,"Roscommon",20,"Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf well grant info",NA,NA
"2","1429SEW113",NA,NA,"Borehole",67.1,4.6,"Bedrock Met",1998-09-09,169210,291060,"to 100m","CLOGGARNAGH",NA,"Roscommon",14,"Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,152,30.5,33.5,NA,NA,NA,"Drilled by Patrick Briody, Rathangan",NA,"Yield estimated"
"3","1723NEW008","ILC 1788B",NA,"Borehole",68.3,6.1,"Bedrock Met",1976-08-31,196400,247300,"to 100m","CARROWCLOGHAN",NA,"Roscommon",48,"Agri & domestic use","Poor","V",36,NA,NA,18.3,2,152,42.7,NA,NA,NA,NA,NA,NA,NA
"4","1723NEW009","ILC 1759",NA,"Borehole",54.9,0.9,"Bedrock Met",1975-05-09,193500,248200,"to 100m","CURRAGHBOY",NA,"Roscommon",48,"Agri & domestic use","Poor","V",34.9,NA,NA,20.1,1.74,178,33.5,50.3,NA,NA,NA,NA,NA,"72 hr test"
"5","1723NEW013","ILC 1790",NA,"Borehole",46,2.7,"Bedrock Met",1978-10-04,188510,244790,"to 100m","CUILLEENOOLAGH",NA,"Roscommon",47,"Agri & domestic use","Moderate","IV",54.5,NA,NA,4,13.6,178,18.3,32.9,43.3,NA,NA,"Limestone",NA,"72 hr test"
"6","1723NEW014","ILC 1789",NA,"Borehole",32.6,1.8,"Bedrock Met",1975-09-24,188300,244200,"to 100m","MILLTOWN",NA,"Roscommon",47,"Agri & domestic use","Moderate","IV",76.4,NA,NA,9.4,8.1,203,19.5,31.1,NA,NA,NA,NA,NA,"72 hr test"
"7","1723NEW020",NA,NA,"Borehole",34.4,24.4,"Bedrock Not Met",NA,191230,242850,"to 100m","FEACLE",NA,"Roscommon",48,"Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1723NEW056","ILC 1759",NA,"Borehole",54.9,0.9,"Bedrock Met",1975-05-09,193260,247730,"to 100m","CURRAGHBOY",NA,"Roscommon",48,"Agri & domestic use","Poor","V",34.9,NA,NA,20.1,1.74,178,33.5,50.3,NA,NA,NA,"CLEAR & colourless; no iron.",NA,"72 hr test"
"9","1723NEW082",NA,NA,"Dug well",7.6,NA,"Bedrock Not Met",NA,192810,242660,"to 100m","CARROWKEERAN","Keoghville","Roscommon",48,"Agri & domestic use","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1723SEW014","ILC 1776",NA,"Borehole",39.6,20.1,"Bedrock Met",1975-12-16,199500,234500,"to 100m","JOHNSTOWN DEMESNE",NA,"Roscommon",55,"Agri & domestic use","Poor","V",32.7,NA,NA,18.6,1.76,127,21.3,36.6,NA,NA,NA,NA,NA,NA
