"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"1","2611NWW085","BH1",NA,"Borehole",2.5,NA,"Bedrock Not Met",NA,270900,126860,"to 5m","RAHEEN",NA,"Kilkenny",41,"Industrial use","Failure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ref EIS YKTCrep,BH1. Fuel storage depot for 25 years. backfill over clay with gravel, contaminated with petroleum.","Backfill; clay with gravel; petroleum contaminated"
"2","2313NEW233","GWS8-water sampling no.","Kilree Stoneyford GWS-Michael O'Keefe caretaker","Spring",NA,NA,NA,NA,249910,141160,"to 10m","KILREE","Kells","Kilkenny",27,"Group Scheme","Low Spring",NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Verified GPS w/ 6"" and 1:25thou maps","pop. served = 23hse, 10frm, 4other","YIELD ESTIMATED FROM POPULATION"
"3","2313NEW237",NA,"BENNETTSBRIDGE PWS","Infiltration Gallery",NA,NA,NA,NA,254730,144500,"to 10m","KNOCKANORE",NA,"Kilkenny",28,"Public supply (Co Co)","Excellent",NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOCATED USING TOTAL STATION",NA,"WATER FROM INFILTRATION GALLERY VIA GRAVITY FEED"
"4","2313SEW157","GWS10-water sampling no.","Hugginstown GWS - Patrick Fitzgerald, caretaker","Borehole",91,NA,NA,1967-01-01,250890,133520,"to 10m","HUGGINSTOWN","Hugginstown","Kilkenny",31,"Group Scheme","Good",NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GPS checked against 6"" and raster.  BH in front lawn of new house, pumphouse size of doghouse","Well could not be dipped as it has been grassed over!  Pop. served=house 8, farm 10, other 2","ESTIMATED FROM POPULATION"
"5","2313SWW167","GWS16-water sampling no.","Tullahought Group Scheme - Johnny Duggan","Borehole",26,NA,NA,1982-01-01,243550,130030,"to 10m","POLLRONE","Tullahought","Kilkenny",34,"Group Scheme","Moderate",NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GPS was double checked against 6"".  Pumphouse is painted yellow and green and is in front of a saw mill.","Could not get access to top of borehole - sealed
pop. served = hse.6, frm.4","YIELD ESTIMATED FROM POPULATION"
"6","2315NWW205","GWS6 -water sampling no.","Kiloshulan/Barna GWS - Sean Power","Borehole",NA,NA,NA,1998-01-01,235360,163210,"to 10m","CLOMANTAGH LOWER","Freshford","Kilkenny",13,"Group Scheme","Good",NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"verify in field",NA,"YIELD ESTIMATED FROM POPULATION"
"7","2315NWW206","GWS7 -water sampling no.","Graine/Craddockstown GWS - George Leahy","Borehole",NA,NA,NA,NA,232640,160970,"to 10m","WOODSGIFT","Urlingford","Kilkenny",12,"Group Scheme","Good",NA,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"need to verify in field.  There are 2 boreholes - we only have records for one",NA,"YIELD ESTIMATED FROM POP USAGE"
"8","2315SEW351","GWS11-water sampling no.","Highrath GWS - Eamon Kealy caretaker","Borehole",NA,NA,NA,1975-01-01,256010,154010,"to 10m","MADDOCKSTOWN","Kilkenny","Kilkenny",20,"Group Scheme","Good",NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"also located on 6"" in field",NA,"estimated from population using it"
"9","2315SEW352","GSW12-water sampling no.","Maddoxtown GWS - Eileen Ryan, caretaker","Borehole",NA,NA,NA,2000-01-01,255220,153060,"to 10m","MADDOCKSTOWN","Kilkennny","Kilkenny",20,"Group Scheme","Good",NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"need to verify in field",NA,"YIELD ESTIMATED FROM POPULATION"
"10","2015NEW101",NA,NA,"Dug well",5.8,3.1,"Bedrock Met",1971-12-10,224050,169300,"to 20m","BRUCKANA",NA,"Kilkenny",7,"Domestic use only","Failure",NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
